id;CodiceCatastaleComune;TipoBene;Comune;Provincia;CAP;Toponimo;Strada;NumeroCivico;TipologiaImmobile;Finalita;NaturaBene;Superficie;Cubatura;Valore;EpocaCostruzione;Latitudine;Longitudine
20-328-39;A222;UNITA' IMMOBILIARE (1);ALPIGNANO;TO;10091;VIA;DI VITTORIO;6 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;65074;DAL 1971 AL 1980 (5);;
20-328-40;A222;UNITA' IMMOBILIARE (1);ALPIGNANO;TO;10091;VIA;DI VITTORIO;6 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;41833;DAL 1971 AL 1980 (5);;
20-328-41;A222;UNITA' IMMOBILIARE (1);ALPIGNANO;TO;10091;VIA;DI VITTORIO;6 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;41833;DAL 1971 AL 1980 (5);;
20-328-42;A222;UNITA' IMMOBILIARE (1);ALPIGNANO;TO;10091;VIA;DI VITTORIO;6 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;65074;DAL 1971 AL 1980 (5);;
20-328-44;A222;UNITA' IMMOBILIARE (1);ALPIGNANO;TO;10091;VIA;DI VITTORIO;6 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;41833;DAL 1971 AL 1980 (5);;
20-328-45;A222;UNITA' IMMOBILIARE (1);ALPIGNANO;TO;10091;VIA;DI VITTORIO;6 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;41833;DAL 1971 AL 1980 (5);;
20-328-46;A222;UNITA' IMMOBILIARE (1);ALPIGNANO;TO;10091;VIA;DI VITTORIO;6 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;65074;DAL 1971 AL 1980 (5);;
20-328-47;A222;UNITA' IMMOBILIARE (1);ALPIGNANO;TO;10091;VIA;DI VITTORIO;6 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;65074;DAL 1971 AL 1980 (5);;
20-328-48;A222;UNITA' IMMOBILIARE (1);ALPIGNANO;TO;10091;VIA;DI VITTORIO;6 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;41833;DAL 1971 AL 1980 (5);;
20-328-49;A222;UNITA' IMMOBILIARE (1);ALPIGNANO;TO;10091;VIA;DI VITTORIO;6 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;41833;DAL 1971 AL 1980 (5);;
20-328-50;A222;UNITA' IMMOBILIARE (1);ALPIGNANO;TO;10091;VIA;DI VITTORIO;6 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;65074;DAL 1971 AL 1980 (5);;
20-328-51;A222;UNITA' IMMOBILIARE (1);ALPIGNANO;TO;10091;VIA;DI VITTORIO;6 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;65074;DAL 1971 AL 1980 (5);;
20-328-52;A222;UNITA' IMMOBILIARE (1);ALPIGNANO;TO;10091;VIA;DI VITTORIO;6 B;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;41833;DAL 1971 AL 1980 (5);;
